turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus
1, 20.115386315071994,20.115386315071994,21.715073989670906,0,7,100,First,non,non,False,Late Start
2, 20.135600756134643,20.135600756134643,21.715073989670906,0.06019349,7,99.9819753611889,First,non,non,False,Late Start
3, 20.057455451783884,20.057455451783884,21.715073989670906,0.18058047,7,99.969610873324,First,non,non,False,Late Start
4, 20.146947882252782,20.146947882252782,21.715073989670906,0.36116093,7,99.96186235043278,First,non,non,False,Late Start
5, 20.05074973940132,20.05074973940132,21.715073989670906,0.6019349,7,99.95764417059148,First,non,non,False,Late Start
6, 20.08036475655528,20.08036475655528,21.715073989670906,0.90290236,7,99.95588728625678,First,non,non,False,Late Start
7, 20.06176701263251,20.06176701263251,21.715073989670906,1.2640634,7,99.95553922426595,First,non,non,False,Late Start
8, 20.085266445863375,20.085266445863375,21.715073989670906,1.6854178,7,99.95551436269518,First,non,non,False,Late Start
9, 20.12806120437482,20.12806120437482,21.715073989670906,2.1669657,7,99.95476851557196,First,non,non,False,Late Start
10, 20.11530489398659,20.11530489398659,21.715073989670906,2.708707,7,99.95220777378225,First,non,non,False,Late Start
11, 20.02796598036962,20.02796598036962,21.715073989670906,3.310642,7,99.94678795135353,First,non,non,False,Late Start
12, 20.038582415659096,20.038582415659096,21.715073989670906,3.9727705,7,99.93741513917176,First,non,non,False,Late Start
13, 20.052227246650364,20.052227246650364,21.715073989670906,4.695092,7,99.92304515126442,First,non,non,False,Late Start
14, 20.129353612784385,20.129353612784385,21.715073989670906,5.4776077,7,99.90260065289799,First,non,non,False,Late Start
15, 20.022761760058547,20.022761760058547,21.715073989670906,6.320317,7,99.87501259652919,First,non,non,False,Late Start
16, 20.09199003848198,20.09199003848198,21.715073989670906,7.223219,7,99.839220221805,First,non,non,False,Late Start
17, 20.135916774465926,20.135916774465926,21.715073989670906,8.186315,7,99.7941544811821,First,non,non,False,Late Start
18, 20.088164679113355,20.088164679113355,21.715073989670906,9.209604,7,99.73873803992701,First,non,non,False,Late Start
19, 20.11311474198042,20.11311474198042,21.715073989670906,10.229894,7,99.68386855322895,First,non,non,False,Late Start
20, 20.124483589143686,20.124483589143686,21.715073989670906,11.247183,7,99.6295294467074,First,non,non,False,Late Start
21, 20.042990055708046,20.042990055708046,21.715073989670906,12.261473,7,99.57572900755261,First,non,non,False,None
22, 20.03636907902031,20.03636907902031,21.715073989670906,13.272762,7,99.5224672357646,First,non,non,False,None
23, 20.14295890672137,20.14295890672137,21.715073989670906,14.281052,7,99.46972755696282,First,non,non,False,None
24, 20.052490708560587,20.052490708560587,21.715073989670906,15.286341,7,99.41752654552783,First,non,non,False,None
25, 20.109119363227848,20.109119363227848,21.715073989670906,16.291824,7,99.36527581095129,First,non,non,False,None
26, 20.026702814070795,20.026702814070795,21.715073989670906,17.294308,7,99.31355545655126,First,non,non,False,None
27, 20.07816039335847,20.07816039335847,21.715073989670906,18.296984,7,99.26181024058044,First,non,non,False,None
28, 20.14000820778155,20.14000820778155,21.715073989670906,19.299854,7,99.21002358865834,First,non,non,False,None
29, 20.042205838755255,20.042205838755255,21.715073989670906,20.299725,7,99.1587590297225,First,non,non,False,None
30, 20.148189376623737,20.148189376623737,21.715073989670906,21.299788,7,99.10746960921588,First,non,non,False,None
31, 20.038759468353255,20.038759468353255,21.715073989670906,22.300045,7,99.05613875275797,First,non,non,False,None
32, 20.02160257293431,20.02160257293431,21.715073989670906,23.300495,7,99.00477474753903,First,non,non,False,None
33, 20.063072058938225,20.063072058938225,21.715073989670906,24.30114,7,98.95337759355905,First,non,non,False,None
34, 20.080023490525413,20.080023490525413,21.715073989670906,25.301977,7,98.90194729081806,First,non,non,False,None
35, 21.485316238995587,20.105661065323016,21.715073989670906,26.301758,6.95,98.85048383931601,First,non,InsideOvertaking,False,None
