turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus
1, 21.36229634381365,20.540669561359277,22.201928410578223,0.06029394,6,99.98922641708968,First,SpeedUp,non,False,None
2, 21.307974087271404,20.488436622376348,22.201928410578223,0.18088181,6,99.98184023371404,First,SpeedUp,non,False,None
3, 21.34504684202387,20.524083501946027,22.201928410578223,0.36176363,6,99.97721354166666,First,SpeedUp,non,False,None
4, 21.340259393346106,20.519480185909718,22.201928410578223,0.60293937,6,99.97470190884094,First,SpeedUp,non,False,None
5, 21.309062624159804,20.489483292461347,22.201928410578223,0.90440905,6,99.97366090313028,First,SpeedUp,non,False,None
6, 21.38783434991282,20.56522533645463,22.201928410578223,1.2661726,6,99.97346261632825,First,SpeedUp,non,False,None
7, 21.335926923689037,20.515314349700997,22.201928410578223,1.6882303,6,99.97344609242809,First,SpeedUp,non,False,None
8, 21.311461685736038,20.4917900824385,22.201928410578223,2.1705818,6,99.97298342322335,First,SpeedUp,non,False,None
9, 21.323026996222314,20.502910573290684,22.201928410578223,2.7132273,6,99.97143843855753,First,SpeedUp,non,False,None
10, 21.35750049991401,20.53605817299424,22.201928410578223,3.3161666,6,99.96815844437394,First,SpeedUp,non,False,None
11, 21.348688476458552,20.527585073517837,22.201928410578223,3.9794,6,99.96249900856598,First,SpeedUp,non,False,None
12, 21.30277912648676,20.48344146777573,22.201928410578223,4.702927,6,99.95384048487732,First,SpeedUp,non,False,None
13, 21.288834937270973,20.47003359352978,22.201928410578223,5.486748,6,99.94152191730119,First,SpeedUp,non,False,None
14, 21.321952387170764,20.501877295356504,22.201928410578223,6.3308635,6,99.92491539763112,First,SpeedUp,non,False,None
15, 21.307503811905065,20.4879844345241,22.201928410578223,7.2352724,6,99.90337649376058,First,SpeedUp,non,False,None
16, 21.364850422083023,20.54312540584906,22.201928410578223,8.199975,6,99.87626077358291,First,SpeedUp,non,False,None
17, 21.398239358936795,20.575230152823842,22.201928410578223,9.224972,6,99.84293206694163,First,SpeedUp,non,False,None
18, 21.320691632052412,20.500665030819626,22.201928410578223,10.310263,6,99.80273767978004,First,SpeedUp,non,False,None
19, 21.39405732954579,20.571208970717105,22.201928410578223,11.392553,6,99.76290681842217,First,SpeedUp,non,False,None
20, 21.411724235664888,20.588196380447005,22.201928410578223,12.471844,6,99.72343122091793,First,SpeedUp,non,False,None
21, 21.305117228848555,20.48568964312361,22.201928410578223,13.548135,6,99.68431088726734,First,SpeedUp,non,False,None
22, 21.314602760224815,20.494810346370013,22.201928410578223,14.621426,6,99.6455375555203,First,SpeedUp,non,False,None
23, 21.350186894272777,20.52902585987767,22.201928410578223,15.691716,6,99.6071194876269,First,SpeedUp,non,False,None
24, 21.3577868243411,20.536333484943366,22.201928410578223,16.759007,6,99.56904015968696,First,SpeedUp,non,False,None
25, 21.409028659379956,20.585604480173036,22.201928410578223,17.826591,6,99.5309277839467,First,SpeedUp,non,False,None
26, 21.376852841720623,20.554666193962138,22.201928410578223,18.89447,6,99.49279062235617,First,SpeedUp,non,False,None
27, 21.324414834389426,20.504245033066756,22.201928410578223,19.959349,6,99.45499220071912,First,SpeedUp,non,False,None
28, 21.343233769059605,20.522340162557313,22.201928410578223,21.02452,6,99.41716899323181,First,SpeedUp,non,False,None
29, 21.372267906019836,20.55025760194215,22.201928410578223,22.089987,6,99.37930447599408,First,SpeedUp,non,False,None
30, 21.4052173170294,20.581939727912886,22.201928410578223,23.155746,6,99.34140691095601,First,SpeedUp,non,False,None
31, 21.330380196510948,20.509980958183604,22.201928410578223,24.221802,6,99.3034762981176,First,SpeedUp,non,False,None
32, 21.373168697517755,20.551123747613225,22.201928410578223,25.28815,6,99.26551263747885,First,SpeedUp,non,False,None
33, 21.412211375686226,20.58866478431368,22.201928410578223,26.354794,6,99.22750766708968,First,SpeedUp,non,False,None
34, 21.353200226670957,20.53192329487592,22.201928410578223,27.42173,6,99.18947791085026,First,SpeedUp,non,False,None
35, 21.2839935756664,20.465378438140768,22.201928410578223,28.485666,6,99.15179515651438,First,SpeedUp,non,False,None
36, 21.322409871451196,20.502317184087687,22.201928410578223,29.549896,6,99.11407109242809,First,SpeedUp,non,False,None
37, 21.3593824000309,20.537867692337404,22.201928410578223,30.61442,6,99.07631398054146,First,SpeedUp,non,False,None
38, 21.385116265369856,20.56261179362486,22.201928410578223,31.679237,6,99.03853208280456,First,SpeedUp,non,False,None
39, 21.340756745289315,20.519958408932034,22.201928410578223,32.74435,6,99.00070887531726,First,SpeedUp,non,False,None
40, 21.389610511755052,20.566933184379856,22.201928410578223,33.809757,6,98.96285262002961,First,SpeedUp,non,False,None
41, 21.35510641499659,20.533756168265953,22.201928410578223,34.875458,6,98.92496331694163,First,SpeedUp,non,False,None
42, 21.375577968791188,20.55344035460691,22.201928410578223,35.941452,6,98.88704096605329,First,SpeedUp,non,False,None
43, 21.29854367051768,20.47936891395931,22.201928410578223,37.004444,6,98.84946561706853,First,SpeedUp,non,False,None
44, 21.28757015704002,20.468817458692325,22.201928410578223,38.067734,6,98.81184895833333,First,SpeedUp,non,False,None
45, 21.333323346689074,20.512810910277956,22.201928410578223,39.131317,6,98.77420751374788,First,SpeedUp,non,False,None
46, 21.305110092927713,20.48568278166126,22.201928410578223,40.195194,6,98.736524759412,First,SpeedUp,non,False,None
47, 21.318363364483872,20.498426312003723,22.201928410578223,41.259365,6,98.6988089572758,First,SpeedUp,non,False,None
48, 21.310681749055888,20.49104014332297,22.201928410578223,42.32383,6,98.66106836928934,First,SpeedUp,non,False,None
49, 21.409985294203306,20.586524321349334,22.201928410578223,43.388588,6,98.62328647155245,First,SpeedUp,non,False,None
50, 21.349806435431855,20.52866003406909,22.201928410578223,44.45364,6,98.58547152601523,First,SpeedUp,non,False,None
51, 21.295330674177393,20.47627949440134,22.201928410578223,45.51569,6,98.54799532043147,First,SpeedUp,non,False,None
52, 21.40711084443163,20.583760427338106,22.201928410578223,46.578033,6,98.51049432899745,First,SpeedUp,non,False,None
53, 21.386767167032918,20.564199199070114,22.201928410578223,47.640675,6,98.47296028976311,First,SpeedUp,non,False,None
54, 21.411268750411775,20.587758413857475,22.201928410578223,48.70361,6,98.43539320272842,First,SpeedUp,non,False,None
55, 21.40421220085326,20.58097327005121,22.201928410578223,49.766838,6,98.39778480594332,First,SpeedUp,non,False,None
56, 21.33602617957651,20.515409788054335,22.201928410578223,50.83036,6,98.36015162330796,First,SpeedUp,non,False,None
57, 21.283079669676386,20.46449968238114,22.201928410578223,51.894176,6,98.32247713092217,First,SpeedUp,non,False,None
58, 21.323575566079732,20.503438044307433,22.201928410578223,52.958286,6,98.28476959073603,First,SpeedUp,non,False,None
59, 21.36025174662317,20.53870360252228,22.201928410578223,54.02269,6,98.24702900274957,First,SpeedUp,non,False,None
60, 21.35203514138205,20.530803020559663,22.201928410578223,55.087387,6,98.20925536696278,First,SpeedUp,non,False,None
61, 21.33814389842201,20.51744605617501,22.201928410578223,56.152378,6,98.17144868337563,First,SpeedUp,non,False,None
62, 21.35584573494398,20.53446705283075,22.201928410578223,57.217663,6,98.13360069003807,First,SpeedUp,non,False,None
63, 21.291424559670535,20.47252361506782,22.201928410578223,58.27995,6,98.09610796055415,First,SpeedUp,non,False,None
64, 21.402983400394557,20.579791731148614,22.201928410578223,59.34253,6,98.05858218326988,First,SpeedUp,non,False,None
65, 21.320274378291735,20.500263825280513,22.201928410578223,60.405403,6,98.02101509623519,First,SpeedUp,non,False,None
66, 21.282465017457607,20.463908670632314,22.201928410578223,61.46857,6,97.98341496140017,First,SpeedUp,non,False,None
67, 21.417355387056823,20.593610949093097,22.201928410578223,62.532032,6,97.94579004071488,First,SpeedUp,non,False,None
68, 21.33972322996363,20.518964644195798,22.201928410578223,63.595787,6,97.90812381027918,First,SpeedUp,non,False,None
69, 21.334902690212036,20.514329509819266,22.201928410578223,64.659836,6,97.87042453204315,First,SpeedUp,non,False,None
70, 21.393327803302103,20.570507503175097,22.201928410578223,65.724174,6,97.83268394405668,First,SpeedUp,non,False,None
71, 21.401529097089128,20.5783933625857,22.201928410578223,66.78881,6,97.79491857021996,First,SpeedUp,non,False,None
72, 21.320113421628967,20.500109059258623,22.201928410578223,67.853745,6,97.75712014858291,First,SpeedUp,non,False,None
73, 21.382479930874663,20.56007685661025,22.201928410578223,68.91897,6,97.7192886791455,First,SpeedUp,non,False,None
74, 21.360169606836887,20.538624621958544,22.201928410578223,69.98449,6,97.6814158999577,First,SpeedUp,non,False,None
75, 21.361128528246912,20.539546661775876,22.201928410578223,71.0503,6,97.64351833491962,First,SpeedUp,non,False,None
76, 21.289840701144815,20.471000674177706,22.201928410578223,72.11311,6,97.60595950983502,First,SpeedUp,non,False,None
77, 21.35556402059167,20.53419617364584,22.201928410578223,73.176216,6,97.56836763695009,First,SpeedUp,non,False,None
78, 21.35181901611884,20.530595207806574,22.201928410578223,74.23962,6,97.5307427162648,First,SpeedUp,non,False,None
79, 21.295871854930887,20.476799860510468,22.201928410578223,75.30331,6,97.49309300972926,First,SpeedUp,non,False,None
80, 21.307095633125115,20.487591954927996,22.201928410578223,76.367294,6,97.45539373149323,First,SpeedUp,non,False,None
81, 21.397476304080474,20.574496446231223,22.201928410578223,77.43158,6,97.41766966740694,First,SpeedUp,non,False,None
82, 21.351998746629388,20.53076802560518,22.201928410578223,78.496155,6,97.37990429357022,First,SpeedUp,non,False,None
83, 21.35245103234836,20.531202915719575,22.201928410578223,79.56103,6,97.34211413388324,First,SpeedUp,non,False,None
84, 21.323944567188647,20.503792853066006,22.201928410578223,80.62619,6,97.30428266444585,First,SpeedUp,non,False,None
85, 21.397989972907226,20.57499035856464,22.201928410578223,81.69165,6,97.2664264091582,First,SpeedUp,non,False,None
86, 21.40830024552662,20.58490408223713,22.201928410578223,82.7574,6,97.22852884412013,First,SpeedUp,non,False,None
87, 21.33507609180037,20.51449624211574,22.201928410578223,83.82345,6,97.19059823128173,First,SpeedUp,non,False,None
88, 21.351115056809757,20.529918323855536,22.201928410578223,84.889786,6,97.15264283259306,First,SpeedUp,non,False,None
89, 21.37932794609821,20.55704610201751,22.201928410578223,85.95642,6,97.11463786220389,First,SpeedUp,non,False,None
