turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus
1, 22.437564692322034,21.574581434925033,24.264986000210893,0.060689837,2,99.9892942253002,First,SpeedUp,non,False,None
2, 22.40056904572446,21.53900869781198,24.264986000210893,0.18206951,2,99.98197874973668,First,SpeedUp,non,False,None
3, 22.40428675865001,21.542583421778854,24.264986000210893,0.36413902,2,99.97741994944175,First,SpeedUp,non,False,None
4, 22.44392233720243,21.580694555002335,24.264986000210893,0.60689837,2,99.97495951390351,First,SpeedUp,non,False,None
5, 22.48609670125329,21.621246828128164,24.264986000210893,0.9103476,2,99.97396381925427,First,SpeedUp,non,False,None
6, 22.440713915078632,21.577609533729454,24.264986000210893,1.2744865,2,99.9737827838635,First,SpeedUp,non,False,None
7, 22.41039188200581,21.548453732697894,24.264986000210893,1.6993154,2,99.9737580972193,First,SpeedUp,non,False,None
8, 22.369832406039777,21.50945423657671,24.264986000210893,2.184834,2,99.97326436433538,First,SpeedUp,non,False,None
9, 22.37805788441194,21.517363350396096,24.264986000210893,2.7310426,2,99.97163504581842,First,SpeedUp,non,False,None
10, 22.394596238971204,21.533265614395386,24.264986000210893,3.337941,2,99.96822828891932,First,SpeedUp,non,False,None
11, 22.473458785684528,21.60909498623512,24.264986000210893,4.0055294,2,99.96241046977039,First,SpeedUp,non,False,None
12, 22.486624223630454,21.62175406118313,24.264986000210893,4.7338076,2,99.9535150489783,First,SpeedUp,non,False,None
13, 22.41826377175426,21.556022857456018,24.264986000210893,5.5227757,2,99.94090840267538,First,SpeedUp,non,False,None
14, 22.48489993450191,21.62009609086722,24.264986000210893,6.372433,2,99.9239404492311,First,SpeedUp,non,False,None
15, 22.407074021468095,21.54526348218086,24.264986000210893,7.2827806,2,99.90196933589635,First,SpeedUp,non,False,None
16, 22.44636869797946,21.583046824980247,24.264986000210893,8.2538185,2,99.87433675215927,First,SpeedUp,non,False,None
17, 22.478943028152678,21.61436829630065,24.264986000210893,9.285545,2,99.84041730303349,First,SpeedUp,non,False,None
18, 22.384332731402978,21.523396857118247,24.264986000210893,10.377962,2,99.79953622024436,First,SpeedUp,non,False,None
19, 22.420013584256747,21.55770536947764,24.264986000210893,11.531069,2,99.75106810880557,First,SpeedUp,non,False,None
20, 22.475905915316808,21.61144799549693,24.264986000210893,12.681175,2,99.7029867547925,First,SpeedUp,non,False,None
21, 22.405143126005804,21.54340685192866,24.264986000210893,13.828282,2,99.65529215820519,First,SpeedUp,non,False,None
22, 22.41488873930088,21.552777633943155,24.264986000210893,14.972389,2,99.60799254792501,First,SpeedUp,non,False,None
23, 22.368626050473626,21.508294279301563,24.264986000210893,16.113497,2,99.56107146618918,First,SpeedUp,non,False,None
24, 22.38926555737148,21.52813995901104,24.264986000210893,17.251604,2,99.51454537076049,First,SpeedUp,non,False,None
25, 22.450306023068638,21.586832714489073,24.264986000210893,18.386711,2,99.46838957499473,First,SpeedUp,non,False,None
26, 22.40504581756246,21.543313286117748,24.264986000210893,19.518818,2,99.42262053665473,First,SpeedUp,non,False,None
27, 22.400851340891275,21.539280135472378,24.264986000210893,20.647924,2,99.37723002685907,First,SpeedUp,non,False,None
