turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus
1, 19.464575918139573,19.464575918139573,21.864251787268316,0,3,99.99999758115327,First,non,non,False,Late Start
2, 19.464575918139573,19.464575918139573,21.864251787268316,0,3,99.99999758115327,First,non,non,False,Late Start
3, 19.42118556272841,19.42118556272841,21.864251787268316,0.06066312,3,99.98904020548973,First,non,non,False,Late Start
4, 19.45481063517194,19.45481063517194,21.864251787268316,0.18198936,3,99.98185018360013,First,non,non,False,Late Start
5, 19.41686044376778,19.41686044376778,21.864251787268316,0.3639787,3,99.97762324894848,First,non,non,False,Late Start
6, 19.3798929561365,19.3798929561365,21.864251787268316,0.60663116,3,99.97560351193323,First,non,non,False,Late Start
7, 19.390890889271898,19.390890889271898,21.864251787268316,0.9099468,3,99.97496856466796,First,non,non,False,Late Start
8, 19.381316889395524,19.381316889395524,21.864251787268316,1.2739255,3,99.9749383290839,First,non,non,False,Late Start
9, 19.385644444852232,19.385644444852232,21.864251787268316,1.6985674,3,99.97472667999547,First,non,non,False,Late Start
10, 19.433335153745006,19.433335153745006,21.864251787268316,2.1838722,3,99.97353539798348,First,non,non,False,Late Start
11, 19.37942311519721,19.37942311519721,21.864251787268316,2.7298403,3,99.97057835786237,First,non,non,False,Late Start
12, 19.478546254213747,19.478546254213747,21.864251787268316,3.3364716,3,99.9650512930961,First,non,non,False,Late Start
13, 19.476643794795844,19.476643794795844,21.864251787268316,4.003766,3,99.95617412561593,First,non,non,False,Late Start
14, 19.465830482372706,19.465830482372706,21.864251787268316,4.7317233,3,99.94316677735308,First,non,non,False,Late Start
15, 19.44328106475188,19.44328106475188,21.864251787268316,5.520344,3,99.92521288753794,First,non,non,False,Late Start
16, 19.412518555457325,19.412518555457325,21.864251787268316,6.3696275,3,99.90153237810173,First,non,non,False,Late Start
17, 19.415286290424064,19.415286290424064,21.864251787268316,7.2795744,3,99.87134517097569,First,non,non,False,Late Start
18, 19.461641140378585,19.461641140378585,21.864251787268316,8.250184,3,99.83384699962382,First,non,non,False,Late Start
19, 19.46863673427475,19.46863673427475,21.864251787268316,9.281457,3,99.78824569174371,First,non,non,False,Late Start
20, 19.41788569579916,19.41788569579916,21.864251787268316,10.309731,3,99.74306163492365,First,non,non,False,Late Start
21, 19.48440128374292,19.48440128374292,21.864251787268316,11.335004,3,99.69830692339724,First,non,non,False,None
22, 19.45521622064485,19.45521622064485,21.864251787268316,12.357277,3,99.65396341581406,First,non,non,False,None
23, 19.44455247428436,19.44455247428436,21.864251787268316,13.37655,3,99.6100250650573,First,non,non,False,None
24, 19.463536627327226,19.463536627327226,21.864251787268316,14.392822,3,99.56650396536055,First,non,non,False,None
25, 19.428863971221567,19.428863971221567,21.864251787268316,15.4060955,3,99.52339406960705,First,non,non,False,None
26, 19.372266356329305,19.372266356329305,21.864251787268316,16.416368,3,99.48068328356314,First,non,non,False,None
27, 19.42531497387043,19.42531497387043,21.864251787268316,17.423641,3,99.43838370146244,First,non,non,False,None
28, 19.412533055972048,19.412533055972048,21.864251787268316,18.427914,3,99.39648927618816,First,non,non,False,None
29, 19.411798983150756,19.411798983150756,21.864251787268316,19.429186,3,99.35498791350668,First,non,non,False,None
30, 19.441451110983614,19.441451110983614,21.864251787268316,20.42746,3,99.3138977547684,First,non,non,False,None
31, 19.399551036272904,19.399551036272904,21.864251787268316,21.422733,3,99.27320065862293,First,non,non,False,None
32, 19.373258740400075,19.373258740400075,21.864251787268316,22.415007,3,99.23290267218705,First,non,non,False,None
33, 19.442789807992725,19.442789807992725,21.864251787268316,23.40428,3,99.19299170122714,First,non,non,False,None
34, 19.425247441428283,19.425247441428283,21.864251787268316,24.390553,3,99.15347983997684,First,non,non,False,None
35, 19.471339818574045,19.471339818574045,21.864251787268316,25.373825,3,99.11434894708569,First,non,non,False,None
36, 19.456531179234954,19.456531179234954,21.864251787268316,26.354097,3,99.07561111678733,First,non,non,False,None
37, 19.439545662280473,19.439545662280473,21.864251787268316,27.331371,3,99.03727239619857,First,non,non,False,None
38, 19.445284926228496,19.445284926228496,21.864251787268316,28.305645,3,98.99929650261853,First,non,non,False,None
39, 19.387458298288415,19.387458298288415,21.864251787268316,29.276918,3,98.9617197187481,First,non,non,False,None
