turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus
1, 20.04890423020766,20.04890423020766,21.703185023001407,0.060253337,4,99.9819753611889,First,non,non,False,None
2, 20.08453035061063,20.08453035061063,21.703185023001407,0.18076001,4,99.96963573489477,First,non,non,False,None
3, 20.09746730198065,20.09746730198065,21.703185023001407,0.36152002,4,99.96188721200356,First,non,non,False,None
4, 20.125377659355692,20.125377659355692,21.703185023001407,0.60253334,4,99.95767731935251,First,non,non,False,None
5, 20.122092455384106,20.122092455384106,21.703185023001407,0.9038,4,99.95593700939834,First,non,non,False,None
6, 20.03170989753849,20.03170989753849,21.703185023001407,1.2653201,4,99.95559723459776,First,non,non,False,None
7, 20.076703507433354,20.076703507433354,21.703185023001407,1.6870935,4,99.95557237302698,First,non,non,False,None
8, 20.127895031745716,20.127895031745716,21.703185023001407,2.1691203,4,99.95480995152325,First,non,non,False,None
9, 20.07186481686648,20.07186481686648,21.703185023001407,2.7114003,4,99.95223263535301,First,non,non,False,None
10, 20.10385744745695,20.10385744745695,21.703185023001407,3.3139336,4,99.94677137697302,First,non,non,False,None
11, 20.044116875360544,20.044116875360544,21.703185023001407,3.9767203,4,99.93735712883995,First,non,non,False,None
12, 20.07038014819593,20.07038014819593,21.703185023001407,4.6997604,4,99.92292084341055,First,non,non,False,None
13, 20.140412536454157,20.140412536454157,21.703185023001407,5.4830537,4,99.90239347314154,First,non,non,False,None
14, 20.114881604235286,20.114881604235286,21.703185023001407,6.3266006,4,99.87469768329939,First,non,non,False,None
15, 20.055165367028625,20.055165367028625,21.703185023001407,7.2304006,4,99.83877271353106,First,non,non,False,None
16, 20.13804171919367,20.13804171919367,21.703185023001407,8.194454,4,99.79354951629328,First,non,non,False,None
17, 20.107222577614234,20.107222577614234,21.703185023001407,9.218761,4,99.73795075685251,First,non,non,False,None
18, 20.028824801409712,20.028824801409712,21.703185023001407,10.240068,4,99.68289895196877,First,non,non,False,None
19, 22.213201591262308,20.070839187496784,21.703185023001407,11.260405,3.95,99.62778913675322,First,non,InsideOvertaking,False,None
20, 21.698815849194265,20.059781938181153,21.703185023001407,12.280994,3.9,99.57264617277664,First,non,InsideOvertaking,False,None
21, 20.378817658219447,20.057056107254372,21.703185023001407,13.29858,3.8500001,99.51804187616683,First,non,InsideOvertaking,False,None
22, 20.8737066423844,20.136577880238942,21.703185023001407,14.31642,3.8000002,99.46337956922521,First,non,InsideOvertaking,False,None
23, 20.98050096755164,20.13715993349546,21.703185023001407,15.334513,3.7500002,99.40868411352257,First,non,InsideOvertaking,False,None
24, 21.962684222661842,20.050469345731354,21.703185023001407,16.35286,3.7000003,99.35393893467837,First,non,InsideOvertaking,False,None
25, 20.634594260423054,20.137876951152304,21.703185023001407,17.37146,3.6500003,99.2991523198829,First,non,InsideOvertaking,False,None
26, 22.16703028302238,20.0870763705191,21.703185023001407,18.390314,3.6000004,99.24431598194586,First,non,InsideOvertaking,False,None
27, 21.442690838400388,20.05476099981773,21.703185023001407,19.409422,3.5500004,99.18943820805754,First,non,InsideOvertaking,False,None
28, 20.802303256309482,20.06884207856647,21.703185023001407,20.428783,3.5000005,99.13451071102766,First,non,InsideOvertaking,False,None
29, 22.265765202823466,20.071787537489932,21.703185023001407,21.448399,3.4500005,99.07953349085625,First,non,InsideOvertaking,False,None
30, 20.69473383989889,20.033848773548105,21.703185023001407,22.468267,3.4000006,99.02452312192379,First,non,InsideOvertaking,False,None
31, 22.18666216499984,20.123961643565043,21.703185023001407,23.48839,3.3500006,98.96945474265954,First,non,InsideOvertaking,False,None
32, 21.32503411488887,20.085536600109272,21.703185023001407,24.508766,3.3000007,98.91434492744399,First,non,InsideOvertaking,False,None
33, 21.50928922729039,20.070159762912766,21.703185023001407,25.529396,3.2500007,98.85919367627716,First,non,InsideOvertaking,False,None
34, 21.5791322521956,20.032701541867276,21.703185023001407,26.55028,3.2000008,98.80399270196877,First,non,InsideOvertaking,False,None
35, 20.444138480413482,20.03186685084513,21.703185023001407,27.571417,3.1500008,98.7487502917091,First,non,InsideOvertaking,False,None
36, 21.074684381684463,20.118258191411737,21.703185023001407,28.592808,3.1000009,98.69345815830788,First,non,InsideOvertaking,False,None
37, 20.666546368953682,20.13537306755437,21.703185023001407,29.614452,3.050001,98.63811630176511,First,non,InsideOvertaking,False,None
38, 20.927157837213738,20.02944230770532,21.703185023001407,30.63635,3.000001,98.58274129646131,First,non,InsideOvertaking,False,None
39, 20.645518413758882,20.052196407016307,21.703185023001407,31.658503,2.950001,98.5273082808257,First,non,InsideOvertaking,False,None
40, 21.858580526196313,20.100211565924987,21.703185023001407,32.68091,2.900001,98.47183382923879,First,non,InsideOvertaking,False,None
41, 20.995803982242613,20.083262756992948,21.703185023001407,33.703568,2.850001,98.41631794170061,First,non,InsideOvertaking,False,None
42, 22.104349869857025,20.06465289772342,21.703185023001407,34.72648,2.8000011,98.36074404383062,First,non,InsideOvertaking,False,None
43, 20.91543801924262,20.072644833442045,21.703185023001407,35.749645,2.7500012,98.3051369971996,First,non,InsideOvertaking,False,None
44, 22.052728099231626,20.148938156534687,21.703185023001407,36.773064,2.7000012,98.24948022742701,First,non,InsideOvertaking,False,None
45, 21.216623740098658,20.125967920618645,21.703185023001407,37.796738,2.6500013,98.1937737345129,First,non,InsideOvertaking,False,None
46, 21.086473948848997,20.12392686755644,21.703185023001407,38.820663,2.6000013,98.13801751845723,First,non,InsideOvertaking,False,None
47, 20.614694794843302,20.035395286714365,21.703185023001407,39.844845,2.5500014,98.08222815364053,First,non,InsideOvertaking,False,None
48, 21.984020569915135,20.1021157641047,21.703185023001407,40.869278,2.5000014,98.02638906568228,First,non,InsideOvertaking,False,None
49, 21.22852073893961,20.083979558833875,21.703185023001407,41.893967,2.4500015,97.97050025458248,First,non,InsideOvertaking,False,None
50, 22.169977929033585,20.105595549502674,21.703185023001407,42.918907,2.4000015,97.91456172034114,First,non,InsideOvertaking,False,None
51, 21.344723863964088,20.02978751186053,21.703185023001407,43.944103,2.3500016,97.85859003733876,First,non,InsideOvertaking,False,None
52, 21.582203035272784,20.136516537203345,21.703185023001407,44.96955,2.3000016,97.80256034400458,First,non,InsideOvertaking,False,None
53, 22.237602315743466,20.13558218949111,21.703185023001407,45.995255,2.2500017,97.7464892147191,First,non,InsideOvertaking,False,None
54, 22.25768328740011,20.071799424532763,21.703185023001407,47.02121,2.2000017,97.69036836229209,First,non,InsideOvertaking,False,None
55, 22.168882134837023,20.082901075321374,21.703185023001407,48.04742,2.1500018,97.63420607391377,First,non,InsideOvertaking,False,None
56, 21.416921375121603,20.122873552453584,21.703185023001407,49.073883,2.1000018,97.57800234958418,First,non,InsideOvertaking,False,None
57, 21.313290867876386,20.05577360606102,21.703185023001407,50.1006,2.0500019,97.52174061492278,First,non,InsideOvertaking,False,None
58, 20.803634593048827,20.01952150556748,21.703185023001407,51.12757,2.000002,97.46543744431008,First,non,InsideOvertaking,False,None
59, 21.651368295918267,20.103890367388342,21.703185023001407,52.154797,1.950002,97.40909283774609,First,non,InsideOvertaking,False,None
60, 21.192558914482014,20.14327959558043,21.703185023001407,53.182274,1.900002,97.35269850804056,First,non,InsideOvertaking,False,None
61, 21.382651982040876,20.064150840992752,21.703185023001407,54.210007,1.850002,97.29625445519348,First,non,InsideOvertaking,False,None
62, 22.183452836255558,20.020518493398697,21.703185023001407,55.23799,1.8000021,97.2397689663951,First,non,InsideOvertaking,False,None
63, 21.411568046129837,20.025862227802314,21.703185023001407,56.26623,1.7500021,97.18324204164544,First,non,InsideOvertaking,False,None
64, 21.95307549563133,20.02574657896804,21.703185023001407,57.294724,1.7000022,97.12665710656398,First,non,InsideOvertaking,False,None
65, 21.93518580600654,20.119419296102226,21.703185023001407,58.32347,1.6500022,97.07003073553122,First,non,InsideOvertaking,False,None
66, 20.434872729420476,20.09188402674835,21.703185023001407,59.349213,1.6000023,97.0139513190555,First,non,InsideOvertaking,False,None
67, 21.31783498859051,20.146638538945737,21.703185023001407,60.37521,1.5500023,96.95783046662848,First,non,InsideOvertaking,False,None
68, 22.259863520856005,20.08091058109116,21.703185023001407,61.40146,1.5000024,96.90165989105991,First,non,InsideOvertaking,False,None
69, 20.950236027878496,20.067941654146352,21.703185023001407,62.427963,1.4500024,96.84543959234979,First,non,InsideOvertaking,False,None
70, 21.671680933119642,20.04580815661291,21.703185023001407,63.45472,1.4000025,96.78917785768839,First,non,InsideOvertaking,False,None
71, 22.070560772664503,20.08801092351788,21.703185023001407,64.48173,1.3500025,96.73286639988544,First,non,InsideOvertaking,False,None
72, 21.66119379876183,20.08202488296653,21.703185023001407,65.508995,1.3000026,96.67651350613119,First,non,InsideOvertaking,False,None
73, 20.661938822858044,20.140318557488534,21.703185023001407,66.536514,1.2500026,96.6201108892354,First,non,InsideOvertaking,False,None
74, 20.625342806788016,20.045182130898084,21.703185023001407,67.564285,1.2000027,96.56365854919807,First,non,InsideOvertaking,False,None
75, 21.976950055171795,20.044299868490572,21.703185023001407,68.59231,1.1500027,96.50716477320944,First,non,InsideOvertaking,False,None
76, 21.245389342782435,20.02862226388533,21.703185023001407,69.62059,1.1000028,96.45062956126951,First,non,InsideOvertaking,False,None
77, 20.102413636943655,20.102413636943655,21.703185023001407,70.64709,1.1000028,96.39463301669636,First,non,non,False,None
78, 20.110446262712937,20.110446262712937,21.703185023001407,71.67058,1.1000028,96.33918342668024,First,non,non,False,None
79, 20.09448013313751,20.09448013313751,21.703185023001407,72.69107,1.1000028,96.28427250403088,First,non,non,False,None
80, 20.137361038540984,20.137361038540984,21.703185023001407,73.708565,1.1000028,96.2299002487483,First,non,non,False,None
81, 20.09777645075882,20.09777645075882,21.703185023001407,74.72306,1.1000028,96.17606666083248,First,non,non,False,None
82, 20.079972633707946,20.079972633707946,21.703185023001407,75.73456,1.1000028,96.12276345309317,First,non,non,False,None
83, 20.120830185403413,20.120830185403413,21.703185023001407,76.74305,1.1000028,96.06999062553038,First,non,non,False,None
