turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus, SkillStatus
1, 20.578748767293487,20.578748767293487,22.111018796600078,0,5,100,First,non,non,False,Late Start,False
2, 21.48929917840185,20.66278767154024,22.111018796600078,0.060196437,5,99.98699148533585,First,SpeedUp,non,False,Late Start,False
3, 21.46215006076417,20.636682750734778,22.111018796600078,0.18058932,5,99.97796498048723,First,SpeedUp,non,False,Late Start,False
4, 21.487824692075325,20.661369896226272,22.111018796600078,0.36117864,5,99.97219984330653,First,SpeedUp,non,False,Late Start,False
5, 21.438245182601268,20.613697290962758,22.111018796600078,0.60196435,5,99.96897543164617,First,SpeedUp,non,False,Late Start,False
6, 21.450456512725257,20.625438954543515,22.111018796600078,0.90294653,5,99.96755262535477,First,SpeedUp,non,False,Late Start,False
7, 21.43072500819897,20.60646635403747,22.111018796600078,1.2641251,5,99.96720154328287,First,SpeedUp,non,False,Late Start,False
8, 21.42513841602223,20.601094630790605,22.111018796600078,1.6855001,5,99.96720154328287,First,SpeedUp,non,False,Late Start,False
9, 21.445023608968057,20.62021500862313,22.111018796600078,2.1670716,5,99.9668227442053,First,SpeedUp,non,False,Late Start,False
10, 21.486913097039388,20.66049336253787,22.111018796600078,2.7088394,5,99.96532602589876,First,SpeedUp,non,False,Late Start,False
11, 21.486706150324462,20.66029437531198,22.111018796600078,3.310804,5,99.96199998521759,First,SpeedUp,non,False,Late Start,False
12, 21.49467702523559,20.66795867811114,22.111018796600078,3.9729648,5,99.9561055020104,First,SpeedUp,non,False,Late Start,False
13, 21.4761770205098,20.650170212028655,22.111018796600078,4.695322,5,99.94691269512772,First,SpeedUp,non,False,Late Start,False
14, 21.4921497171536,20.66552857418615,22.111018796600078,5.4778757,5,99.93371016142383,First,SpeedUp,non,False,Late Start,False
15, 21.515417313809973,20.68790126327882,22.111018796600078,6.320626,5,99.91574030274361,First,SpeedUp,non,False,Late Start,False
16, 21.470162908652014,20.644387412165397,22.111018796600078,7.2235723,5,99.89230095494324,First,SpeedUp,non,False,Late Start,False
17, 21.39728305171141,20.574310626645584,22.111018796600078,8.186715,5,99.86263451986754,First,SpeedUp,non,False,Late Start,False
18, 21.481216465424883,20.65501583213931,22.111018796600078,9.210054,5,99.82604807237465,First,SpeedUp,non,False,Late Start,False
19, 21.50272786849835,20.675699873556106,22.111018796600078,10.293591,5,99.78179325331125,First,SpeedUp,non,False,Late Start,False
20, 21.457895390597038,20.63259172172792,22.111018796600078,11.374126,5,99.73793571132923,First,SpeedUp,non,False,Late Start,False
21, 21.3993123635629,20.57626188804125,22.111018796600078,12.451662,5,99.69447544642857,First,SpeedUp,non,False,None,False
22, 21.44958572846473,20.624601661985317,22.111018796600078,13.526197,5,99.65141245860927,First,SpeedUp,non,False,None,False
23, 21.442428586552786,20.617719794762294,22.111018796600078,14.5977335,5,99.60873750886944,First,SpeedUp,non,False,None,False
24, 21.50070124012777,20.673751192430547,22.111018796600078,15.669466,5,99.56604408112582,First,SpeedUp,non,False,None,False
25, 21.516632190904726,20.689069414331467,22.111018796600078,16.741394,5,99.52332293637653,First,SpeedUp,non,False,None,False
26, 21.453288180603394,20.628161712118647,22.111018796600078,17.813519,5,99.48057407462157,First,SpeedUp,non,False,None,False
27, 21.490254381428574,20.663706135989013,22.111018796600078,18.88584,5,99.43779749586092,First,SpeedUp,non,False,None,False
28, 21.424672688183673,20.600646815561223,22.111018796600078,19.955162,5,99.39541819418164,First,SpeedUp,non,False,None,False
29, 21.432699413009747,20.60836482020168,22.111018796600078,21.024681,5,99.35301117549669,First,SpeedUp,non,False,None,False
30, 21.497437373391346,20.67061285903014,22.111018796600078,22.094395,5,99.31057643980606,First,SpeedUp,non,False,None,False
31, 21.466222958539333,20.64059899859551,22.111018796600078,23.164305,5,99.26811398710974,First,SpeedUp,non,False,None,False
32, 21.51223841778314,20.684844632483788,22.111018796600078,24.234411,5,99.22564229541155,First,SpeedUp,non,False,None,False
33, 21.510049786995733,20.682740179803588,22.111018796600078,25.304714,5,99.18312440870388,First,SpeedUp,non,False,None,False
34, 21.40636784706562,20.583046006793865,22.111018796600078,26.375214,5,99.14058804399242,First,SpeedUp,non,False,None,False
35, 21.461128251615825,20.63570024193829,22.111018796600078,27.44591,5,99.0980332012772,First,SpeedUp,non,False,None,False
36, 21.514011612347435,20.686549627257147,22.111018796600078,28.516802,5,99.05545064155629,First,SpeedUp,non,False,None,False
37, 21.437199480859288,20.612691808518544,22.111018796600078,29.58789,5,99.01283112582782,First,SpeedUp,non,False,None,False
38, 21.417768312572086,20.594007992857776,22.111018796600078,30.655981,5,98.9706088871807,First,SpeedUp,non,False,None,False
39, 21.391543043668605,20.568791388142888,22.111018796600078,31.724266,5,98.9283681705298,First,SpeedUp,non,False,None,False
40, 21.45958358272776,20.634214983392077,22.111018796600078,32.792747,5,98.88609049787134,First,SpeedUp,non,False,None,False
41, 21.516479802312883,20.68892288683931,22.111018796600078,33.861427,5,98.84379434720908,First,SpeedUp,non,False,None,False
42, 21.48536578107515,20.659005558726104,22.111018796600078,34.9303,5,98.80147047954115,First,SpeedUp,non,False,None,False
43, 21.48378423369179,20.65748484008826,22.111018796600078,35.999374,5,98.75912813386944,First,SpeedUp,non,False,None,False
44, 21.424805180280092,20.60077421180778,22.111018796600078,37.06864,5,98.71674883219016,First,SpeedUp,non,False,None,False
45, 21.437250609724707,20.612740970889142,22.111018796600078,38.138107,5,98.67435105250709,First,SpeedUp,non,False,None,False
46, 21.41678903224639,20.59306637715999,22.111018796600078,39.207767,5,98.63192555581836,First,SpeedUp,non,False,None,False
