turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1, 17.510983871390998,17.510983871390998,18.797032508166986,0,12,100,First,non,non, False
2, 17.510983871390998,17.510983871390998,18.797032508166986,0,12,100,First,non,non, False
3, 17.46167539947876,17.46167539947876,18.797032508166986,0.06021215,12,99.99409959033277,First,non,non, False
4, 17.44562173656227,17.44562173656227,18.797032508166986,0.18063645,12,99.99053252448849,First,non,non, False
5, 17.42401288111147,17.42401288111147,18.797032508166986,0.3612729,12,99.98873558154438,First,non,non, False
6, 17.4638579869329,17.4638579869329,18.797032508166986,0.6021215,12,99.98808296047513,First,non,non, False
7, 17.430731448287105,17.430731448287105,18.797032508166986,0.90318227,12,99.98802038037259,First,non,non, False
8, 17.473392495046106,17.473392495046106,18.797032508166986,1.2644552,12,99.98793992024076,First,non,non, False
9, 17.51427450621728,17.51427450621728,18.797032508166986,1.6859403,12,99.98726047912757,First,non,non, False
10, 17.425389757443096,17.425389757443096,18.797032508166986,2.1676373,12,99.98539201606629,First,non,non, False
11, 17.50173168191853,17.50173168191853,18.797032508166986,2.7095468,12,99.98175343010482,First,non,non, False
12, 17.42497923716645,17.42497923716645,18.797032508166986,3.3116684,12,99.97575468027647,First,non,non, False
13, 17.422731796648232,17.422731796648232,18.797032508166986,3.9740021,12,99.9668057256145,First,non,non, False
14, 17.49283642489384,17.49283642489384,18.797032508166986,4.696548,12,99.9543165251522,First,non,non, False
15, 17.51239512180853,17.51239512180853,18.797032508166986,5.479306,12,99.93769703792283,First,non,non, False
16, 17.5341780848815,17.5341780848815,18.797032508166986,6.322276,12,99.91636616297433,First,non,non, False
17, 17.529328114481373,17.529328114481373,18.797032508166986,7.225458,12,99.88973385933996,First,non,non, False
18, 17.526186785412875,17.526186785412875,18.797032508166986,8.125641,12,99.86338763617431,First,non,non, False
19, 17.470290951484404,17.470290951484404,18.797032508166986,9.022823,12,99.83730961344807,First,non,non, False
20, 17.47798484477787,17.47798484477787,18.797032508166986,9.917006,12,99.8115087311759,First,non,non, False
21, 17.429364256646487,17.429364256646487,18.797032508166986,10.8081875,12,99.7859849893578,First,non,non, False
22, 17.445666649067714,17.445666649067714,18.797032508166986,11.69637,12,99.76072944797913,First,non,non, False
23, 17.53638508643664,17.53638508643664,18.797032508166986,12.5815525,12,99.73574210703987,First,non,non, False
24, 17.47809607714043,17.47809607714043,18.797032508166986,13.463735,12,99.71103190655468,First,non,non, False
25, 17.466481495547104,17.466481495547104,18.797032508166986,14.3429165,12,99.68658096649426,First,non,non, False
26, 17.45123226192137,17.45123226192137,18.797032508166986,15.219099,12,99.6624071668879,First,non,non, False
27, 17.511120562899503,17.511120562899503,18.797032508166986,16.092281,12,99.63849262770633,First,non,non, False
28, 18.259086400596992,17.44186285013876,18.797032508166986,16.964243,11.95,99.6145512684808,First,non,InsideOvertaking, False
29, 17.721673634827507,17.516576061782658,18.797032508166986,17.836418,11.9,99.59060096924063,First,non,InsideOvertaking, False
30, 18.468039711517733,17.445770979464825,18.797032508166986,18.708805,11.849999,99.56663278997117,First,non,InsideOvertaking, False
31, 17.810373159634924,17.53470533467371,18.797032508166986,19.581404,11.799999,99.54263779065775,First,non,InsideOvertaking, False
32, 19.350906075749034,17.45396369147241,18.797032508166986,20.454216,11.749999,99.5186338513297,First,non,InsideOvertaking, False
33, 18.71485583217561,17.518616171555713,18.797032508166986,21.32724,11.699999,99.4946030919577,First,non,InsideOvertaking, False
34, 19.09919790779169,17.452474159076132,18.797032508166986,22.200478,11.649999,99.47055445255641,First,non,InsideOvertaking, False
35, 19.18197010825854,17.532085075949418,18.797032508166986,23.073927,11.599998,99.44649687314048,First,non,InsideOvertaking, False
36, 18.36902201314312,17.5402410782331,18.797032508166986,23.94759,11.549998,99.42240353366596,First,non,InsideOvertaking, False
37, 18.298429782651333,17.43115963154901,18.797032508166986,24.821465,11.499998,99.39830125417677,First,non,InsideOvertaking, False
38, 19.083259923788493,17.4734335755675,18.797032508166986,25.69555,11.449998,99.37418109465831,First,non,InsideOvertaking, False
39, 18.9277766574278,17.431854159413835,18.797032508166986,26.56985,11.399998,99.35004305511055,First,non,InsideOvertaking, False
40, 19.183628556172437,17.442899424643873,18.797032508166986,27.444363,11.3499975,99.32588713553348,First,non,InsideOvertaking, False
41, 18.069666915128106,17.464147396601053,18.797032508166986,28.319088,11.299997,99.30170439591248,First,non,InsideOvertaking, False
42, 17.95886253023799,17.530103548213148,18.797032508166986,29.194025,11.249997,99.27751271627683,First,non,InsideOvertaking, False
43, 17.96387328504588,17.514463364050155,18.797032508166986,30.069174,11.199997,99.25330315661189,First,non,InsideOvertaking, False
44, 18.61479731050874,17.534810425146365,18.797032508166986,30.944536,11.149997,99.22906677690301,First,non,InsideOvertaking, False
45, 18.72581455423295,17.466263304527516,18.797032508166986,31.82011,11.099997,99.20480357715019,First,non,InsideOvertaking, False
46, 18.2567419397421,17.51273860425708,18.797032508166986,32.695896,11.049996,99.18054037739735,First,non,InsideOvertaking, False
47, 18.580723197265538,17.47954075760817,18.797032508166986,33.571896,10.999996,99.15624141758595,First,non,InsideOvertaking, False
48, 18.24982977727477,17.49192945631054,18.797032508166986,34.44811,10.949996,99.13194245777453,First,non,InsideOvertaking, False
49, 17.895167049359507,17.48213720139291,18.797032508166986,35.32453,10.899996,99.10761667791917,First,non,InsideOvertaking, False
50, 18.718872230205182,17.53327820339585,18.797032508166986,36.201168,10.849996,99.08326407801987,First,non,InsideOvertaking, False
51, 18.930586100747387,17.456754840239494,18.797032508166986,37.07802,10.799995,99.05889359809127,First,non,InsideOvertaking, False
52, 18.095154544306816,17.485100241359085,18.797032508166986,37.955082,10.749995,99.03451417814803,First,non,InsideOvertaking, False
53, 19.11279897796041,17.51707809699589,18.797032508166986,38.832355,10.699995,99.01010793816084,First,non,InsideOvertaking, False
54, 19.024657280150056,17.47484490282256,18.797032508166986,39.709843,10.649995,98.98568381814437,First,non,InsideOvertaking, False
55, 17.71915359439071,17.467805020430166,18.797032508166986,40.587543,10.599995,98.96125075811324,First,non,InsideOvertaking, False
56, 18.328399665217734,17.455315556554112,18.797032508166986,41.465454,10.549994,98.93679087803818,First,non,InsideOvertaking, False
57, 18.49189907351465,17.473820497722798,18.797032508166986,42.34358,10.499994,98.91230417791917,First,non,InsideOvertaking, False
58, 17.490385090726598,17.490385090726598,18.797032508166986,43.220123,10.499994,98.88809461825423,First,non,non, False
59, 17.525702690443758,17.525702690443758,18.797032508166986,44.09367,10.499994,98.86414431901406,First,non,non, False
60, 17.49604121714766,17.49604121714766,18.797032508166986,44.96743,10.499994,98.84017613974459,First,non,non, False
