turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus, SkillStatus
1, 19.739478062975227,18.98026736824541,20.300555213745202,0.060196437,4,99.99595512275158,First,SpeedUp,non,False,None,False
2, 19.6971006965458,18.939519900524807,20.300555213745202,0.18058932,4,99.99346742829364,First,SpeedUp,non,False,None,False
3, 19.72516556852593,18.966505354351856,20.300555213745202,0.36117864,4,99.99214762092855,First,SpeedUp,non,False,None,False
4, 19.72667270573188,18.96795452474219,20.300555213745202,0.60196435,4,99.99164438502675,First,SpeedUp,non,False,None,False
5, 19.76414650484508,19.0039870238895,20.300555213745202,0.90294653,4,99.99156842489062,First,SpeedUp,non,False,None,False
6, 19.707268641726966,18.949296770891312,20.300555213745202,1.2641251,4,99.99153993983958,First,SpeedUp,non,False,None,False
7, 19.72021526981397,18.9617454517442,20.300555213745202,1.6855001,4,99.99119811922704,First,SpeedUp,non,False,None,False
8, 19.759957011498834,18.999958664902724,20.300555213745202,2.1670716,4,99.9901631623724,First,SpeedUp,non,False,None,False
9, 19.753245508561275,18.99350529669353,20.300555213745202,2.7088394,4,99.98806476361206,First,SpeedUp,non,False,None,False
10, 19.738401553225444,18.97923226271677,20.300555213745202,3.310804,4,99.98451362724843,First,SpeedUp,non,False,None,False
11, 19.674691072520666,18.917972185116025,20.300555213745202,3.9729648,4,99.97915843765193,First,SpeedUp,non,False,None,False
12, 19.70409700558203,18.946247120751952,20.300555213745202,4.695322,4,99.97160040410793,First,SpeedUp,non,False,None,False
13, 19.74464976770726,18.98524016125698,20.300555213745202,5.4778757,4,99.96148821098689,First,SpeedUp,non,False,None,False
14, 19.674787579984216,18.918064980754053,20.300555213745202,6.320626,4,99.94843256259115,First,SpeedUp,non,False,None,False
15, 19.75856815376522,18.99862322477425,20.300555213745202,7.2235723,4,99.93206315325718,First,SpeedUp,non,False,None,False
16, 19.66158239708303,18.905367689502913,20.300555213745202,8.186715,4,99.91200967732135,First,SpeedUp,non,False,None,False
17, 19.681764839335976,18.9247738839769,20.300555213745202,9.210054,4,99.88789233410307,First,SpeedUp,non,False,None,False
18, 19.76641072883966,19.006164162345826,20.300555213745202,10.230393,4,99.86398388125912,First,SpeedUp,non,False,None,False
19, 19.712603689300586,18.954426624327485,20.300555213745202,11.247733,4,99.8402843187895,First,SpeedUp,non,False,None,False
20, 19.69362570813706,18.936178565516403,20.300555213745202,12.262073,4,99.81679364669422,First,SpeedUp,non,False,None,False
21, 19.75104652156624,18.991390886121387,20.300555213745202,13.273412,4,99.79351186497327,First,SpeedUp,non,False,None,False
22, 19.680322750891367,18.923387260472467,20.300555213745202,14.281752,4,99.77043897362664,First,SpeedUp,non,False,None,False
23, 19.728268517132285,18.969488958781042,20.300555213745202,15.287091,4,99.74757497265436,First,SpeedUp,non,False,None,False
24, 19.68301739009367,18.925978259705452,20.300555213745202,16.28943,4,99.7249198620564,First,SpeedUp,non,False,None,False
25, 19.70910157982798,18.951059211373057,20.300555213745202,17.28877,4,99.70246414681576,First,SpeedUp,non,False,None,False
26, 19.72532412080279,18.96665780846422,20.300555213745202,18.28511,4,99.68020782693243,First,SpeedUp,non,False,None,False
27, 19.731362790289552,18.97246422143226,20.300555213745202,19.27845,4,99.65816039742344,First,SpeedUp,non,False,None,False
28, 19.72487901046584,18.966229817755615,20.300555213745202,20.26879,4,99.63632185828878,First,SpeedUp,non,False,None,False
29, 19.775307504439827,19.01471875426906,20.300555213745202,21.256128,4,99.61467321949442,First,SpeedUp,non,False,None,False
30, 19.753959104487173,18.99419144662228,20.300555213745202,22.243664,4,99.59301508568304,First,SpeedUp,non,False,None,False
31, 19.779632949428063,19.018877835988523,20.300555213745202,23.231396,4,99.57134745685465,First,SpeedUp,non,False,None,False
32, 19.758010034299314,18.998086571441647,20.300555213745202,24.219324,4,99.54965134297521,First,SpeedUp,non,False,None,False
33, 19.718774621794015,18.960360213263474,20.300555213745202,25.204252,4,99.52817361448712,First,SpeedUp,non,False,None,False
34, 19.68495417827002,18.927840556028862,20.300555213745202,26.18618,4,99.50688578633934,First,SpeedUp,non,False,None,False
35, 19.71177435082262,18.953629183483287,20.300555213745202,27.168304,4,99.48558846317454,First,SpeedUp,non,False,None,False
36, 19.728322852739712,18.969541204557416,20.300555213745202,28.150625,4,99.46428164499271,First,SpeedUp,non,False,None,False
37, 19.663875809302315,18.907572893559916,20.300555213745202,29.133142,4,99.44295583677686,First,SpeedUp,non,False,None,False
38, 19.756047531046484,18.99619954908316,20.300555213745202,30.115856,4,99.421620533544,First,SpeedUp,non,False,None,False
39, 19.672301452757033,18.915674473804838,20.300555213745202,31.098766,4,99.4002662402771,First,SpeedUp,non,False,None,False
40, 19.772467252801576,19.01198774307844,20.300555213745202,32.081875,4,99.3789024519932,First,SpeedUp,non,False,None,False
41, 19.695620103714674,18.9380962535718,20.300555213745202,33.065178,4,99.35752916869228,First,SpeedUp,non,False,None,False
