turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt, SpecialStatus
1, 17.953935237801083,17.953935237801083,19.33557076882512,0,12,100,First,non,non,False,Late Start
2, 17.953935237801083,17.953935237801083,19.33557076882512,0,12,100,First,non,non,False,Late Start
3, 17.86875092066196,17.86875092066196,19.33557076882512,0.06021215,12,99.99245885990076,First,non,non,False,Late Start
4, 17.942243436679025,17.942243436679025,19.33557076882512,0.18063645,12,99.98773429020004,First,non,non,False,Late Start
5, 17.882377806277216,17.882377806277216,19.33557076882512,0.3612729,12,99.9851600054272,First,non,non,False,Late Start
6, 17.876723832508063,17.876723832508063,19.33557076882512,0.6021215,12,99.98408991058045,First,non,non,False,Late Start
7, 17.89332246210479,17.89332246210479,19.33557076882512,0.90318227,12,99.98387791065798,First,non,non,False,Late Start
8, 17.884904751296975,17.884904751296975,19.33557076882512,1.2644552,12,99.98386781542358,First,non,non,False,Late Start
9, 17.881098068298403,17.881098068298403,19.33557076882512,1.6859403,12,99.98340343464103,First,non,non,False,Late Start
10, 17.924116844038664,17.924116844038664,19.33557076882512,2.1676373,12,99.98184876854293,First,non,non,False,Late Start
11, 17.96985685558826,17.96985685558826,19.33557076882512,2.7095468,12,99.97854762689306,First,non,non,False,Late Start
12, 17.944766897941083,17.944766897941083,19.33557076882512,3.3116684,12,99.9728337242208,First,non,non,False,Late Start
13, 17.981213672500033,17.981213672500033,19.33557076882512,3.9740021,12,99.96408115599318,First,non,non,False,Late Start
14, 17.88819328956832,17.88819328956832,19.33557076882512,4.696548,12,99.95163373197396,First,non,non,False,Late Start
15, 17.908760941452982,17.908760941452982,19.33557076882512,5.479306,12,99.93483526192692,First,non,non,False,Late Start
16, 17.957606033260493,17.957606033260493,19.33557076882512,6.322276,12,99.91301946038145,First,non,non,False,Late Start
17, 17.971622778843113,17.971622778843113,19.33557076882512,7.225458,12,99.88556042280457,First,non,non,False,Late Start
18, 17.88750122037169,17.88750122037169,19.33557076882512,8.125641,12,99.85840424225978,First,non,non,False,Late Start
19, 17.880457727518063,17.880457727518063,19.33557076882512,9.022823,12,99.83153072827828,First,non,non,False,Late Start
20, 17.86178738118759,17.86178738118759,19.33557076882512,9.917006,12,99.80496007132889,First,non,non,False,Late Start
21, 17.93287101135653,17.93287101135653,19.33557076882512,10.8114,12,99.77835912867629,First,non,non,False,None
22, 17.963110447854174,17.963110447854174,19.33557076882512,11.706007,12,99.75174809078926,First,non,non,False,None
23, 17.873641612754604,17.873641612754604,19.33557076882512,12.597613,12,99.72542981469995,First,non,non,False,None
24, 17.891210535995295,17.891210535995295,19.33557076882512,13.489432,12,99.69908125290743,First,non,non,False,None
